ID1,Nome1,Smile1,ID2,Nome2,Smile2,pixel,resultado
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,26.0,3.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,36,Pyridine,c1ccncc1,12.0,2.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,12.0,2.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,38,Diisopropylamine,CC(C)NC(C)C,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,12.0,2.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,93.0,1.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,69.0,3.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,10.0,2.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,10.0,2.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,67.0,1.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,22.0,2.0
4,Umemoto's reagent,[O-][S](=O)(=O)C(F)(F)F.FC(F)(F)[S+]1C2=C(C=CC=C2)C3=CC=CC=C13,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,6,Salicylaldehyde,OC1=CC=CC=C1C=O,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,14.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,12,2-Bromopropene,CC(Br)=C,35.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,8.0,1.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,177.0,1.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,206.0,1.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,6.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,27,Dibromomethane,BrCBr,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,28,NBS,BrN1C(=O)CCC1=O,6.0,1.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,6.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,31,Ethanolamine,NCCO,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,10.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,36,Pyridine,c1ccncc1,7.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,49.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,38,Diisopropylamine,CC(C)NC(C)C,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,44,"1,4-Diazabicyclo[2.2.2]octane",C1CN2CCN1CC2,10.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,10.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,54.0,2.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,0.0,0.0
5,4-Nitroaniline,NC1=CC=C(C=C1)[N+]([O-])=O,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,12,2-Bromopropene,CC(Br)=C,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,252.0,2.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,22.0,1.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,16.0,2.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,27,Dibromomethane,BrCBr,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,28,NBS,BrN1C(=O)CCC1=O,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,31,Ethanolamine,NCCO,110.0,1.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,6.0,2.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,36,Pyridine,c1ccncc1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,38,Diisopropylamine,CC(C)NC(C)C,129.0,3.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,39,Trimethyl phosphate,CO[P](=O)(OC)OC,8.0,2.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,30.0,2.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,6.0,2.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,0.0,0.0
6,Salicylaldehyde,OC1=CC=CC=C1C=O,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,14.0,2.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,12,2-Bromopropene,CC(Br)=C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,57.0,3.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,14.0,2.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,375.0,1.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,20.0,3.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,373.0,1.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,79.0,2.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,27,Dibromomethane,BrCBr,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,28,NBS,BrN1C(=O)CCC1=O,283.0,1.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,31,Ethanolamine,NCCO,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,33,"Trifluoro-2,4-pentanedione",CC(=O)CC(=O)C(F)(F)F,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,34,"2-Butene-1,4-diol",OC\C=C\CO,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,35,"N,N-Bis-(Salicylidine)-Ethylenediamine",OC1=C(C=CC=C1)C=NCCN=CC2=C(O)C=CC=C2,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,36,Pyridine,c1ccncc1,19.0,2.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,37,4-nitrophthalonitrile,[O-][N+](=O)C1=CC=C(C#N)C(=C1)C#N,363.0,2.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,38,Diisopropylamine,CC(C)NC(C)C,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,39,Trimethyl phosphate,CO[P](=O)(OC)OC,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,40,L-Glutamic Acid,NC(CCC(O)=O)C(O)=O,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,41,Triphenylphosphine,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,42,Perchloroethylene,ClC(Cl)=C(Cl)Cl,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,43,Carvone,CC(=C)C1CC=C(C)C(=O)C1,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,44,"1,4-Diazabicyclo [2.2.2] octane",C1CN2CCN1CC2,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,45,1-(Trimethylsilyl)imidazole,C[Si](C)(C)[N]1C=CN=C1,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,46,Carvacrol,CC(C)C1=CC(=C(C)C=C1)O,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,47,L-Phenylalanine,NC(CC1=CC=CC=C1)C(O)=O,0.0,0.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,48,"1,5-dihydroxynaphthalene",OC1=CC=CC2=C(O)C=CC=C12,6.0,1.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,49,4-nitrobenzaldehyde,[O-][N+](=O)C1=CC=C(C=O)C=C1,187.0,3.0
7,"N,N-Dimethylaniline",CN(C)C1=CC=CC=C1,50,Phenylacetylene,C#CC1=CC=CC=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,9,p-tolyl isocyanate,CC1=CC=C(C=C1)N=C=O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,10,Cinnamaldehyde,O=C\C=C\C1=CC=CC=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,11,1-Naphthol,OC1=C2C=CC=CC2=CC=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,12,2-Bromopropene,CC(Br)=C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,13,Methyl acrylate,COC(=O)C=C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,14,m-Cresol,CC1=CC(=CC=C1)O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,15,Pentafluorobenzaldehyde,Fc1c(F)c(F)c(C=O)c(F)c1F,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,16,Dimethyl 3-methylglutaconate,COC(=O)C/C(C)=C/C(=O)OC,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,17,Select fluor,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,18,Ethyl bromoacetate,CCOC(=O)CBr,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,19,4-Pyridinecarboxaldehyde,O=CC1=CC=NC=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,20,Iodo-benzene,IC1=CC=CC=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,21,Bis(trimethylsilyl)acetamide,C[Si](C)(C)C(C(N)=O)[Si](C)(C)C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,22,Iodobenzene diacetate,CC(=O)O[I](OC(C)=O)C1=CC=CC=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,23,"4,4,4-trifluoro-1-phenyl-1,3-butanedione",FC(F)(F)C(=O)CC(=O)c1ccccc1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,24,Hexamethyldisilazane,C[Si](C)(C)N[Si](C)(C)C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,25,5-Hexyn-1-ol,OCCCCC#C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,26,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,27,Dibromomethane,BrCBr,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,28,NBS,BrN1C(=O)CCC1=O,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,29,4-Hydroxybenzoic acid,OC(=O)C1=CC=C(O)C=C1,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,30,Diisopropyl L-tartrate,CC(C)OC(=O)C(O)C(O)C(=O)OC(C)C,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,31,Ethanolamine,NCCO,0.0,0.0
8,Diethyl cyanomethylphosphonate,CCO[P](=O)(CC#N)OCC,32,"3,5-Dimethyl pyrazole",CC1=CC(=N[NH]1)C,0.0,0.0
